case,quantity,value,err,unit,basis,note,status
T_4154_225mW_110C,mu7@8,-18.0045,,MHz^7,"estimator on the archive grid against the direct truncated moment -17.9989 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.26e-06. the bare model's truncated moment is -1.20081, so the strip baseline's bias at this window is -16.8 (-0.00678 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_110C,mu2@13,15.4291,,MHz^2,"estimator on the archive grid against the direct truncated moment 15.4286 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.53e-05. the bare model's truncated moment is 16.2702, so the strip baseline's bias at this window is -0.8411 (-5.17 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_110C,mu3@13,-0.0759278,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.075987 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 9.77e-07. the bare model's truncated moment is -0.00107121, so the strip baseline's bias at this window is -0.07486 (-0.00124 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_110C,mu4@13,988.229,,MHz^4,"estimator on the archive grid against the direct truncated moment 988.181 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.00e-04. the bare model's truncated moment is 1085.38, so the strip baseline's bias at this window is -97.15 (-8.95 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_110C,mu5@13,-10.84,,MHz^5,"estimator on the archive grid against the direct truncated moment -10.8486 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 9.12e-06. the bare model's truncated moment is -0.0760436, so the strip baseline's bias at this window is -10.76 (-0.0115 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_110C,mu6@13,98386,,MHz^6,"estimator on the archive grid against the direct truncated moment 98380.6 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.48e-03. the bare model's truncated moment is 110544, so the strip baseline's bias at this window is -1.216e+04 (-11 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
T_4154_225mW_110C,mu7@13,-1498.03,,MHz^7,"estimator on the archive grid against the direct truncated moment -1499.21 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.18e-05. the bare model's truncated moment is -6.9973, so the strip baseline's bias at this window is -1491 (-0.103 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_110C,mu2@21,22.9128,,MHz^2,"estimator on the archive grid against the direct truncated moment 22.911 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.48e-05. the bare model's truncated moment is 26.8651, so the strip baseline's bias at this window is -3.952 (-14.7 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_110C,mu3@21,-0.945371,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.946133 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.95e-06. the bare model's truncated moment is -0.00126817, so the strip baseline's bias at this window is -0.9441 (-0.00861 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_110C,mu4@21,3218.23,,MHz^4,"estimator on the archive grid against the direct truncated moment 3217.79 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.34e-04. the bare model's truncated moment is 4354.69, so the strip baseline's bias at this window is -1136 (-26.1 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_110C,mu5@21,-332.867,,MHz^5,"estimator on the archive grid against the direct truncated moment -333.135 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.07e-04. the bare model's truncated moment is -0.14635, so the strip baseline's bias at this window is -332.7 (-0.132 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_110C,mu6@21,785298,,MHz^6,"estimator on the archive grid against the direct truncated moment 785160 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.15e-02. the bare model's truncated moment is 1.15056e+06, so the strip baseline's bias at this window is -3.653e+05 (-31.7 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
T_4154_225mW_110C,mu7@21,-117471,,MHz^7,"estimator on the archive grid against the direct truncated moment -117566 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.65e-03. the bare model's truncated moment is -29.1033, so the strip baseline's bias at this window is -1.174e+05 (-2.04 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
T_4154_225mW_70C,mu2@0.5,0.0826446,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.082647 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.85e-05. the bare model's truncated moment is 0.0826508, so the strip baseline's bias at this window is -6.206e-06 (-0.00751 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu3@0.5,1.82189e-09,,MHz^3,"estimator on the archive grid against the direct truncated moment 3.60881e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.52e-04. the bare model's truncated moment is 3.63603e-06, so the strip baseline's bias at this window is -3.634e-06 (-0.000153 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu4@0.5,0.0123528,,MHz^4,"estimator on the archive grid against the direct truncated moment 0.012354 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.81e-04. the bare model's truncated moment is 0.0123548, so the strip baseline's bias at this window is -2.057e-06 (-0.0166 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu5@0.5,1.93117e-09,,MHz^5,"estimator on the archive grid against the direct truncated moment 6.62765e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.37e-04. the bare model's truncated moment is 6.67895e-07, so the strip baseline's bias at this window is -6.66e-07 (-0.000339 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu6@0.5,0.00220151,,MHz^6,"estimator on the archive grid against the direct truncated moment 0.00220198 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.36e-04. the bare model's truncated moment is 0.00220215, so the strip baseline's bias at this window is -6.422e-07 (-0.0292 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu7@0.5,8.03967e-10,,MHz^7,"estimator on the archive grid against the direct truncated moment 1.3391e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.20e-04. the bare model's truncated moment is 1.34972e-07, so the strip baseline's bias at this window is -1.342e-07 (-0.000827 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu2@1,0.322758,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.322756 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.03e-06. the bare model's truncated moment is 0.322817, so the strip baseline's bias at this window is -5.937e-05 (-0.0184 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu3@1,-5.58851e-07,,MHz^3,"estimator on the archive grid against the direct truncated moment 6.87119e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.80e-06. the bare model's truncated moment is 7.47727e-07, so the strip baseline's bias at this window is -1.307e-06 (-7.13e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu4@1,0.191011,,MHz^4,"estimator on the archive grid against the direct truncated moment 0.19101 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.25e-05. the bare model's truncated moment is 0.191062, so the strip baseline's bias at this window is -5.045e-05 (-0.0264 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu5@1,-5.80445e-07,,MHz^5,"estimator on the archive grid against the direct truncated moment 1.27377e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.13e-05. the bare model's truncated moment is 1.34391e-06, so the strip baseline's bias at this window is -1.924e-06 (-3.25e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu6@1,0.135406,,MHz^6,"estimator on the archive grid against the direct truncated moment 0.135405 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.00e-05. the bare model's truncated moment is 0.135448, so the strip baseline's bias at this window is -4.179e-05 (-0.0309 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu7@1,-5.20257e-07,,MHz^7,"estimator on the archive grid against the direct truncated moment 1.99002e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.31e-04. the bare model's truncated moment is 2.0671e-06, so the strip baseline's bias at this window is -2.587e-06 (-0.000135 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu2@2,1.18639,,MHz^2,"estimator on the archive grid against the direct truncated moment 1.18637 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.39e-05. the bare model's truncated moment is 1.18731, so the strip baseline's bias at this window is -0.0009223 (-0.0777 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu3@2,-1.94576e-05,,MHz^3,"estimator on the archive grid against the direct truncated moment -1.72041e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.74e-06. the bare model's truncated moment is -1.53553e-05, so the strip baseline's bias at this window is -4.102e-06 (-3.17e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu4@2,2.7107,,MHz^4,"estimator on the archive grid against the direct truncated moment 2.71065 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.66e-05. the bare model's truncated moment is 2.71378, so the strip baseline's bias at this window is -0.003074 (-0.113 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu5@2,-7.91557e-05,,MHz^5,"estimator on the archive grid against the direct truncated moment -6.11404e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.18e-05. the bare model's truncated moment is -5.30246e-05, so the strip baseline's bias at this window is -2.613e-05 (-1.7e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu6@2,7.54122,,MHz^6,"estimator on the archive grid against the direct truncated moment 7.54106 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 9.60e-05. the bare model's truncated moment is 7.55129, so the strip baseline's bias at this window is -0.01007 (-0.133 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu7@2,-0.000284504,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.000176526 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.94e-05. the bare model's truncated moment is -0.000145332, so the strip baseline's bias at this window is -0.0001392 (-7.65e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu2@3,2.38063,,MHz^2,"estimator on the archive grid against the direct truncated moment 2.38059 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.05e-05. the bare model's truncated moment is 2.3851, so the strip baseline's bias at this window is -0.004461 (-0.187 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu3@3,-0.000102783,,MHz^3,"estimator on the archive grid against the direct truncated moment -9.98981e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.86e-07. the bare model's truncated moment is -8.11954e-05, so the strip baseline's bias at this window is -2.159e-05 (-5.88e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu4@3,11.6781,,MHz^4,"estimator on the archive grid against the direct truncated moment 11.6778 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.61e-05. the bare model's truncated moment is 11.7107, so the strip baseline's bias at this window is -0.03261 (-0.278 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu5@3,-0.000883723,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.000829185 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.24e-06. the bare model's truncated moment is -0.000656081, so the strip baseline's bias at this window is -0.0002276 (-2.6e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu6@3,71.3483,,MHz^6,"estimator on the archive grid against the direct truncated moment 71.3462 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.59e-04. the bare model's truncated moment is 71.585, so the strip baseline's bias at this window is -0.2367 (-0.331 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu7@3,-0.0068759,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.00612263 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.62e-05. the bare model's truncated moment is -0.00472063, so the strip baseline's bias at this window is -0.002155 (-0.000104 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu2@5,5.11514,,MHz^2,"estimator on the archive grid against the direct truncated moment 5.115 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.64e-05. the bare model's truncated moment is 5.14571, so the strip baseline's bias at this window is -0.03058 (-0.594 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu3@5,-0.00070841,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.000707749 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.71e-08. the bare model's truncated moment is -0.00034336, so the strip baseline's bias at this window is -0.000365 (-3.16e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu4@5,63.0184,,MHz^4,"estimator on the archive grid against the direct truncated moment 63.0163 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.01e-05. the bare model's truncated moment is 63.6078, so the strip baseline's bias at this window is -0.5894 (-0.927 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu5@5,-0.0157479,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.0156753 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.23e-06. the bare model's truncated moment is -0.00672715, so the strip baseline's bias at this window is -0.009021 (-0.000152 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu6@5,1019.11,,MHz^6,"estimator on the archive grid against the direct truncated moment 1019.07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.70e-04. the bare model's truncated moment is 1030.65, so the strip baseline's bias at this window is -11.54 (-1.12 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu7@5,-0.327976,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.324587 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.12e-05. the bare model's truncated moment is -0.127297, so the strip baseline's bias at this window is -0.2007 (-0.000663 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu2@8,9.14781,,MHz^2,"estimator on the archive grid against the direct truncated moment 9.14753 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.04e-05. the bare model's truncated moment is 9.31139, so the strip baseline's bias at this window is -0.1636 (-1.76 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu3@8,-0.00600552,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.00601094 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.96e-07. the bare model's truncated moment is -0.000743853, so the strip baseline's bias at this window is -0.005262 (-0.00019 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu4@8,254.127,,MHz^4,"estimator on the archive grid against the direct truncated moment 254.118 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.14e-04. the bare model's truncated moment is 261.716, so the strip baseline's bias at this window is -7.589 (-2.9 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu5@8,-0.337458,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.337721 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.04e-06. the bare model's truncated moment is -0.0290089, so the strip baseline's bias at this window is -0.3084 (-0.00122 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu6@8,9997.25,,MHz^6,"estimator on the archive grid against the direct truncated moment 9996.85 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.24e-04. the bare model's truncated moment is 10366, so the strip baseline's bias at this window is -368.7 (-3.56 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu7@8,-17.985,,MHz^7,"estimator on the archive grid against the direct truncated moment -17.9953 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 4.46e-06. the bare model's truncated moment is -1.22365, so the strip baseline's bias at this window is -16.76 (-0.00724 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu2@13,15.1379,,MHz^2,"estimator on the archive grid against the direct truncated moment 15.1372 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 4.48e-05. the bare model's truncated moment is 15.9739, so the strip baseline's bias at this window is -0.836 (-5.23 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu3@13,-0.0757033,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.0757862 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.41e-06. the bare model's truncated moment is -0.00108126, so the strip baseline's bias at this window is -0.07462 (-0.00127 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu4@13,967.946,,MHz^4,"estimator on the archive grid against the direct truncated moment 967.883 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.72e-04. the bare model's truncated moment is 1064.24, so the strip baseline's bias at this window is -96.3 (-9.05 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu5@13,-10.7629,,MHz^5,"estimator on the archive grid against the direct truncated moment -10.7749 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.34e-05. the bare model's truncated moment is -0.0750444, so the strip baseline's bias at this window is -10.69 (-0.012 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu6@13,96438.3,,MHz^6,"estimator on the archive grid against the direct truncated moment 96431 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.10e-03. the bare model's truncated moment is 108477, so the strip baseline's bias at this window is -1.204e+04 (-11.1 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
T_4154_225mW_70C,mu7@13,-1484.92,,MHz^7,"estimator on the archive grid against the direct truncated moment -1486.59 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.24e-04. the bare model's truncated moment is -6.87446, so the strip baseline's bias at this window is -1478 (-0.11 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu2@21,22.5132,,MHz^2,"estimator on the archive grid against the direct truncated moment 22.5108 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.03e-04. the bare model's truncated moment is 26.429, so the strip baseline's bias at this window is -3.916 (-14.8 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu3@21,-0.937681,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.938719 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 9.71e-06. the bare model's truncated moment is -0.00127023, so the strip baseline's bias at this window is -0.9364 (-0.00877 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu4@21,3164.06,,MHz^4,"estimator on the archive grid against the direct truncated moment 3163.45 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.21e-03. the bare model's truncated moment is 4288.09, so the strip baseline's bias at this window is -1124 (-26.2 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
T_4154_225mW_70C,mu5@21,-329.334,,MHz^5,"estimator on the archive grid against the direct truncated moment -329.698 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.51e-04. the bare model's truncated moment is -0.140937, so the strip baseline's bias at this window is -329.2 (-0.137 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_70C,mu6@21,772881,,MHz^6,"estimator on the archive grid against the direct truncated moment 772687 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.70e-02. the bare model's truncated moment is 1.13399e+06, so the strip baseline's bias at this window is -3.611e+05 (-31.8 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
T_4154_225mW_70C,mu7@21,-116140,,MHz^7,"estimator on the archive grid against the direct truncated moment -116268 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.36e-03. the bare model's truncated moment is -26.5959, so the strip baseline's bias at this window is -1.161e+05 (-2.15 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
T_4154_225mW_90C,mu2@0.5,0.082659,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.0826614 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.79e-05. the bare model's truncated moment is 0.0826652, so the strip baseline's bias at this window is -6.13e-06 (-0.00742 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu3@0.5,1.73629e-09,,MHz^3,"estimator on the archive grid against the direct truncated moment 3.59662e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.51e-04. the bare model's truncated moment is 3.62307e-06, so the strip baseline's bias at this window is -3.621e-06 (-0.000152 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu4@0.5,0.0123558,,MHz^4,"estimator on the archive grid against the direct truncated moment 0.012357 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.77e-04. the bare model's truncated moment is 0.0123579, so the strip baseline's bias at this window is -2.024e-06 (-0.0164 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu5@0.5,1.84706e-09,,MHz^5,"estimator on the archive grid against the direct truncated moment 6.29105e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.19e-04. the bare model's truncated moment is 6.33772e-07, so the strip baseline's bias at this window is -6.319e-07 (-0.000322 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu6@0.5,0.00220215,,MHz^6,"estimator on the archive grid against the direct truncated moment 0.00220261 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.17e-04. the bare model's truncated moment is 0.00220278, so the strip baseline's bias at this window is -6.303e-07 (-0.0286 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
